data,categoria,canal_marketing,investimento_mkt,desconto_medio_pct,receita_vendas
2025-01-06,Moda,Organico,0.0,8.82,2698.09
2025-01-06,Beleza_Saude,Google_Ads,1078.8,10.11,4829.84
2025-01-06,Beleza_Saude,Organico,0.0,3.09,1935.57
2025-01-06,Moda,TikTok_Ads,303.08,18.11,3410.05
2025-01-06,Eletronicos,Meta_Ads,635.25,8.38,4066.62
2025-01-07,Eletronicos,Meta_Ads,541.89,13.6,4991.83
2025-01-07,Eletronicos,Meta_Ads,857.25,7.96,5787.41
2025-01-07,Moda,Meta_Ads,792.38,13.54,5906.54
2025-01-07,Beleza_Saude,Email_Marketing,133.63,18.32,1817.83
2025-01-07,Eletronicos,Google_Ads,475.24,18.4,5114.82
2025-01-08,Beleza_Saude,Email_Marketing,184.53,14.04,2878.57
2025-01-08,Casa_Decoracao,Meta_Ads,336.99,7.89,2979.95
2025-01-08,Casa_Decoracao,TikTok_Ads,398.65,4.27,3517.39
2025-01-08,Casa_Decoracao,Email_Marketing,201.97,11.94,3105.12
2025-01-08,Moda,Meta_Ads,643.09,9.79,5069.73
2025-01-08,Esportes,Google_Ads,514.36,2.68,2741.34
2025-01-09,Beleza_Saude,Meta_Ads,788.71,6.61,4516.39
2025-01-09,Eletronicos,TikTok_Ads,577.87,15.21,4722.26
2025-01-09,Casa_Decoracao,Meta_Ads,491.03,9.47,3832.79
2025-01-09,Casa_Decoracao,Email_Marketing,205.71,1.76,2591.29
2025-01-09,Eletronicos,TikTok_Ads,333.42,3.74,4892.96
2025-01-10,Esportes,Meta_Ads,579.7,22.93,3984.43
2025-01-10,Beleza_Saude,Email_Marketing,177.57,12.03,1792.64
2025-01-10,Casa_Decoracao,Organico,0.0,9.11,2492.27
2025-01-10,Casa_Decoracao,Email_Marketing,179.56,16.57,2411.11
2025-01-11,Eletronicos,Organico,0.0,6.52,3175.58
2025-01-11,Eletronicos,Google_Ads,557.99,10.04,5115.05
2025-01-11,Eletronicos,Meta_Ads,652.48,10.18,5713.87
2025-01-11,Moda,Meta_Ads,674.02,11.55,4166.61
2025-01-11,Beleza_Saude,Meta_Ads,823.59,13.93,3875.96
2025-01-11,Casa_Decoracao,Organico,0.0,16.38,2213.05
2025-01-12,Beleza_Saude,TikTok_Ads,523.8,8.27,3584.81
2025-01-12,Casa_Decoracao,Google_Ads,1069.11,14.19,6766.48
2025-01-12,Casa_Decoracao,TikTok_Ads,373.57,17.44,4356.51
2025-01-12,Beleza_Saude,Organico,0.0,23.61,1775.77
2025-01-12,Eletronicos,TikTok_Ads,420.15,15.25,4883.02
2025-01-13,Beleza_Saude,Meta_Ads,529.28,15.07,2626.53
2025-01-13,Eletronicos,Google_Ads,725.16,14.45,5929.17
2025-01-13,Esportes,Organico,0.0,12.58,2015.94
2025-01-13,Eletronicos,Google_Ads,767.37,17.46,6673.33
2025-01-13,Esportes,Google_Ads,880.95,12.44,4470.74
2025-01-13,Eletronicos,Google_Ads,738.65,17.32,6810.1
2025-01-14,Eletronicos,Google_Ads,670.29,19.24,6373.46
2025-01-14,Eletronicos,Organico,0.0,12.94,3719.02
2025-01-14,Casa_Decoracao,Email_Marketing,145.87,9.94,2911.86
2025-01-14,Moda,Email_Marketing,141.55,6.06,3424.21
2025-01-15,Casa_Decoracao,Email_Marketing,79.88,12.03,2490.15
2025-01-15,Beleza_Saude,Meta_Ads,286.84,16.54,2426.73
2025-01-15,Beleza_Saude,Email_Marketing,118.8,9.36,1561.09
2025-01-15,Casa_Decoracao,TikTok_Ads,427.18,8.74,3286.98
2025-01-15,Moda,Meta_Ads,373.56,16.64,3970.09
2025-01-15,Eletronicos,Organico,0.0,9.09,3783.99
2025-01-16,Eletronicos,Email_Marketing,140.34,11.75,4469.94
2025-01-16,Beleza_Saude,Google_Ads,1204.66,18.81,5910.51
2025-01-16,Esportes,Organico,0.0,14.79,1776.24
2025-01-16,Esportes,TikTok_Ads,511.82,8.72,2938.16
2025-01-16,Moda,Email_Marketing,105.97,11.26,3101.92
2025-01-17,Esportes,TikTok_Ads,471.43,11.99,3647.75
2025-01-17,Casa_Decoracao,Email_Marketing,114.59,11.66,2427.45
2025-01-17,Casa_Decoracao,Email_Marketing,190.68,7.02,2710.07
2025-01-17,Eletronicos,Google_Ads,662.92,21.31,6916.51
2025-01-17,Esportes,Email_Marketing,88.41,8.02,2578.08
2025-01-17,Esportes,Email_Marketing,167.15,14.13,2688.9
2025-01-18,Eletronicos,Google_Ads,309.4,3.15,4159.65
2025-01-18,Beleza_Saude,Google_Ads,837.3,4.94,3694.43
2025-01-18,Casa_Decoracao,Meta_Ads,648.69,16.86,3577.99
2025-01-18,Eletronicos,Email_Marketing,164.22,3.31,3926.62
2025-01-18,Moda,Meta_Ads,772.82,14.62,5742.53
2025-01-18,Esportes,Google_Ads,985.55,21.23,5550.72
2025-01-19,Eletronicos,Google_Ads,920.44,12.45,6178.67
2025-01-19,Moda,Email_Marketing,151.5,7.3,2699.35
2025-01-19,Eletronicos,TikTok_Ads,332.53,9.25,4100.07
2025-01-19,Eletronicos,Email_Marketing,181.7,10.34,3693.23
2025-01-19,Casa_Decoracao,TikTok_Ads,527.51,12.9,3544.02
2025-01-19,Esportes,Email_Marketing,164.78,11.11,2335.01
2025-01-20,Moda,Meta_Ads,346.78,17.46,3597.95
2025-01-20,Casa_Decoracao,Meta_Ads,709.8,15.46,4225.62
2025-01-20,Eletronicos,Google_Ads,903.43,8.26,6524.9
2025-01-20,Moda,Meta_Ads,653.2,9.89,4521.36
2025-01-20,Casa_Decoracao,Google_Ads,588.96,13.55,4354.26
2025-01-20,Eletronicos,Email_Marketing,162.96,19.51,4043.77
2025-01-21,Eletronicos,Meta_Ads,371.37,12.56,3966.93
2025-01-21,Esportes,Organico,0.0,7.23,2293.41
2025-01-21,Esportes,TikTok_Ads,498.56,2.86,2999.92
2025-01-21,Casa_Decoracao,Email_Marketing,181.79,15.96,2276.73
2025-01-21,Beleza_Saude,Email_Marketing,208.61,11.88,2919.08
2025-01-21,Eletronicos,Google_Ads,557.63,9.72,5449.09
2025-01-22,Moda,TikTok_Ads,643.63,8.88,5121.64
2025-01-22,Esportes,Google_Ads,695.73,11.21,4137.02
2025-01-22,Casa_Decoracao,Meta_Ads,487.81,3.32,4214.45
2025-01-22,Eletronicos,Meta_Ads,535.88,10.65,4529.74
2025-01-22,Casa_Decoracao,Google_Ads,748.67,9.47,5375.03
2025-01-23,Beleza_Saude,TikTok_Ads,426.19,14.42,2943.86
2025-01-23,Esportes,TikTok_Ads,615.08,18.14,3987.85
2025-01-23,Casa_Decoracao,Organico,0.0,12.5,2903.58
2025-01-23,Moda,TikTok_Ads,367.71,9.37,3610.29
2025-01-23,Eletronicos,TikTok_Ads,567.71,2.07,5904.14
2025-01-24,Beleza_Saude,Organico,0.0,11.89,1877.65
2025-01-24,Moda,Email_Marketing,114.62,9.11,2650.47
2025-01-24,Eletronicos,Meta_Ads,660.64,19.99,3950.96
2025-01-24,Moda,Meta_Ads,868.55,6.94,5002.44
2025-01-24,Eletronicos,Meta_Ads,532.29,21.27,4976.51
2025-01-24,Casa_Decoracao,Meta_Ads,734.74,14.87,3801.89
2025-01-25,Moda,Meta_Ads,596.2,17.82,5684.2
2025-01-25,Moda,Organico,0.0,5.31,2212.34
2025-01-25,Eletronicos,Organico,0.0,14.66,2820.41
2025-01-25,Beleza_Saude,TikTok_Ads,584.87,7.43,4162.96
2025-01-25,Moda,TikTok_Ads,567.37,7.41,4118.84
2025-01-26,Eletronicos,TikTok_Ads,653.09,19.21,5883.58
2025-01-26,Eletronicos,Google_Ads,417.34,11.75,5051.95
2025-01-26,Moda,TikTok_Ads,374.36,10.68,2932.25
2025-01-26,Moda,Google_Ads,677.46,16.56,5222.26
2025-01-27,Moda,Meta_Ads,423.28,9.0,4127.29
2025-01-27,Beleza_Saude,Email_Marketing,176.1,3.64,2514.5
2025-01-27,Moda,Organico,0.0,12.63,2241.62
2025-01-27,Beleza_Saude,Email_Marketing,147.68,17.75,2502.69
2025-01-27,Moda,Google_Ads,791.51,9.6,5693.89
2025-01-28,Casa_Decoracao,Email_Marketing,139.39,17.26,2914.19
2025-01-28,Casa_Decoracao,Email_Marketing,217.18,9.79,3203.9
2025-01-28,Beleza_Saude,Google_Ads,442.64,26.46,4022.31
2025-01-28,Beleza_Saude,TikTok_Ads,462.96,10.7,3240.71
2025-01-28,Eletronicos,TikTok_Ads,730.0,16.49,5497.95
2025-01-29,Casa_Decoracao,Meta_Ads,448.69,6.86,3961.37
2025-01-29,Casa_Decoracao,TikTok_Ads,545.67,19.73,3604.08
2025-01-29,Eletronicos,Email_Marketing,89.76,14.99,3923.36
2025-01-29,Beleza_Saude,Email_Marketing,157.59,6.76,2617.96
2025-01-29,Moda,Email_Marketing,126.25,13.01,2680.59
2025-01-30,Beleza_Saude,TikTok_Ads,308.34,12.16,2409.4
2025-01-30,Eletronicos,TikTok_Ads,517.55,13.92,5742.47
2025-01-30,Eletronicos,Google_Ads,897.98,10.32,5518.35
2025-01-30,Casa_Decoracao,Email_Marketing,62.16,12.34,2797.57
2025-01-30,Esportes,Google_Ads,821.68,11.58,4759.61
2025-01-30,Casa_Decoracao,Meta_Ads,587.0,12.97,3833.17
2025-01-31,Moda,Google_Ads,969.66,15.24,5772.04
2025-01-31,Beleza_Saude,TikTok_Ads,571.75,13.23,3682.35
2025-01-31,Eletronicos,Email_Marketing,164.67,19.23,4392.61
2025-01-31,Eletronicos,Google_Ads,843.59,7.61,7222.67
2025-02-01,Eletronicos,Google_Ads,1020.24,12.59,6957.04
2025-02-01,Beleza_Saude,Meta_Ads,485.24,1.13,2559.26
2025-02-01,Esportes,Organico,0.0,5.2,1885.53
2025-02-01,Eletronicos,Organico,0.0,16.69,2996.91
2025-02-02,Esportes,Meta_Ads,576.68,11.35,4045.31
2025-02-02,Moda,TikTok_Ads,264.95,4.15,2858.16
2025-02-02,Moda,Google_Ads,841.43,10.8,6242.1
2025-02-02,Eletronicos,Organico,0.0,8.24,4107.89
2025-02-02,Esportes,Email_Marketing,154.92,16.42,3409.48
2025-02-02,Esportes,Email_Marketing,123.98,11.5,2339.15
2025-02-03,Casa_Decoracao,Google_Ads,247.26,20.1,2538.25
2025-02-03,Beleza_Saude,TikTok_Ads,464.17,10.11,3978.45
2025-02-03,Esportes,Organico,0.0,5.54,2378.25
2025-02-03,Casa_Decoracao,TikTok_Ads,667.3,12.1,4921.29
2025-02-03,Beleza_Saude,TikTok_Ads,629.1,10.74,3800.18
2025-02-03,Beleza_Saude,TikTok_Ads,573.67,3.86,3382.87
2025-02-04,Moda,Google_Ads,812.65,10.62,4141.73
2025-02-04,Moda,Meta_Ads,354.96,9.43,4017.32
2025-02-04,Beleza_Saude,Google_Ads,1051.24,17.94,4775.24
2025-02-04,Eletronicos,Email_Marketing,106.74,14.48,4172.55
2025-02-04,Esportes,TikTok_Ads,550.02,1.93,3123.1
2025-02-05,Eletronicos,Organico,0.0,17.02,4539.04
2025-02-05,Beleza_Saude,TikTok_Ads,306.95,6.79,2898.13
2025-02-05,Moda,Organico,0.0,13.2,2677.38
2025-02-05,Moda,Google_Ads,940.13,14.56,5092.21
2025-02-05,Moda,TikTok_Ads,477.29,6.1,4119.18
2025-02-05,Beleza_Saude,Google_Ads,1120.67,14.31,4979.07
2025-02-06,Beleza_Saude,Meta_Ads,811.65,11.65,4299.69
2025-02-06,Beleza_Saude,Organico,0.0,8.29,1777.19
2025-02-06,Esportes,TikTok_Ads,515.18,9.5,4007.08
2025-02-06,Esportes,Google_Ads,1173.81,8.23,4254.88
2025-02-06,Eletronicos,Organico,0.0,11.25,3064.14
2025-02-07,Beleza_Saude,Meta_Ads,461.9,14.36,5052.45
2025-02-07,Moda,TikTok_Ads,638.2,11.48,5189.85
2025-02-07,Esportes,Google_Ads,613.7,8.18,3876.36
2025-02-07,Casa_Decoracao,Google_Ads,817.56,5.53,4408.29
2025-02-07,Esportes,Organico,0.0,19.71,1723.76
2025-02-08,Eletronicos,Organico,0.0,9.86,3329.46
2025-02-08,Casa_Decoracao,Google_Ads,837.21,18.51,4120.23
2025-02-08,Eletronicos,Google_Ads,642.75,5.34,5600.86
2025-02-08,Esportes,TikTok_Ads,637.67,4.9,3973.64
2025-02-08,Eletronicos,Google_Ads,1005.8,15.92,7554.9
2025-02-09,Casa_Decoracao,Meta_Ads,673.06,9.25,4348.2
2025-02-09,Esportes,Meta_Ads,566.86,13.24,3786.89
2025-02-09,Esportes,TikTok_Ads,308.76,11.31,2822.43
2025-02-09,Casa_Decoracao,Email_Marketing,173.83,16.4,2594.31
2025-02-09,Beleza_Saude,Organico,0.0,3.6,1600.88
2025-02-09,Casa_Decoracao,Meta_Ads,597.47,5.3,4466.65
2025-02-10,Moda,Organico,0.0,18.76,1752.86
2025-02-10,Eletronicos,Meta_Ads,543.64,12.66,5613.07
2025-02-10,Beleza_Saude,TikTok_Ads,317.14,14.16,2706.37
2025-02-10,Esportes,Google_Ads,428.98,8.25,3604.71
2025-02-11,Moda,TikTok_Ads,496.14,19.13,4103.37
2025-02-11,Moda,Meta_Ads,489.7,13.58,4740.85
2025-02-11,Casa_Decoracao,Meta_Ads,515.78,14.95,3840.51
2025-02-11,Moda,Email_Marketing,166.93,13.57,2831.25
2025-02-11,Casa_Decoracao,Email_Marketing,146.02,10.23,2673.12
2025-02-12,Esportes,Meta_Ads,512.51,9.94,3281.59
2025-02-12,Eletronicos,Meta_Ads,681.62,11.21,6160.38
2025-02-12,Moda,Organico,0.0,4.31,2015.38
2025-02-12,Moda,Meta_Ads,621.87,11.79,3857.8
2025-02-13,Beleza_Saude,TikTok_Ads,663.0,17.84,5150.6
2025-02-13,Eletronicos,Organico,0.0,16.01,3894.72
2025-02-13,Beleza_Saude,Email_Marketing,190.25,14.49,1810.85
2025-02-13,Moda,Meta_Ads,624.74,6.22,4177.72
2025-02-14,Esportes,Meta_Ads,809.25,13.3,4253.99
2025-02-14,Moda,Meta_Ads,942.01,19.65,4828.37
2025-02-14,Esportes,Email_Marketing,115.81,8.07,2667.51
2025-02-14,Eletronicos,Google_Ads,1167.03,9.47,7216.43
2025-02-14,Eletronicos,Google_Ads,649.48,20.5,6460.8
2025-02-14,Beleza_Saude,Google_Ads,635.07,1.49,4284.13
2025-02-15,Moda,Meta_Ads,556.97,10.23,3769.35
2025-02-15,Eletronicos,Email_Marketing,154.36,14.01,5014.24
2025-02-15,Eletronicos,Organico,0.0,19.46,3305.0
2025-02-15,Eletronicos,TikTok_Ads,645.65,10.09,4672.48
2025-02-16,Esportes,Email_Marketing,114.03,10.18,2572.88
2025-02-16,Beleza_Saude,Email_Marketing,157.95,8.51,2814.63
2025-02-16,Beleza_Saude,Meta_Ads,456.75,6.84,3601.03
2025-02-16,Beleza_Saude,Organico,0.0,9.11,1999.18
2025-02-17,Beleza_Saude,Organico,0.0,14.27,1488.05
2025-02-17,Esportes,TikTok_Ads,509.9,12.79,3481.57
2025-02-17,Beleza_Saude,Email_Marketing,161.75,13.39,2414.86
2025-02-17,Eletronicos,TikTok_Ads,374.47,11.87,5898.18
2025-02-17,Beleza_Saude,Meta_Ads,586.25,17.24,3916.77
2025-02-17,Beleza_Saude,Email_Marketing,119.97,10.52,2271.32
2025-02-18,Casa_Decoracao,Email_Marketing,174.57,19.99,2547.69
2025-02-18,Moda,TikTok_Ads,676.24,12.17,4012.38
2025-02-18,Moda,Email_Marketing,203.0,5.97,2644.2
2025-02-18,Casa_Decoracao,Organico,0.0,12.4,2281.9
2025-02-18,Esportes,Organico,0.0,6.0,1787.53
2025-02-18,Beleza_Saude,Google_Ads,1064.08,5.32,6368.63
2025-02-19,Moda,Google_Ads,863.17,20.6,5904.47
2025-02-19,Eletronicos,Email_Marketing,145.17,18.08,4102.78
2025-02-19,Beleza_Saude,Meta_Ads,909.95,8.64,3911.48
2025-02-19,Moda,Google_Ads,399.93,11.47,3034.89
2025-02-19,Moda,Organico,0.0,17.17,1877.54
2025-02-19,Beleza_Saude,TikTok_Ads,512.94,11.58,3590.07
2025-02-20,Casa_Decoracao,Meta_Ads,874.92,3.2,5193.89
2025-02-20,Beleza_Saude,Google_Ads,1095.27,0.0,5016.67
2025-02-20,Casa_Decoracao,Organico,0.0,12.36,2753.85
2025-02-20,Casa_Decoracao,Meta_Ads,525.91,6.08,3780.36
2025-02-21,Esportes,Email_Marketing,192.16,14.32,2370.96
2025-02-21,Esportes,Email_Marketing,160.47,11.2,2403.16
2025-02-21,Eletronicos,TikTok_Ads,401.77,12.61,4526.29
2025-02-21,Esportes,Meta_Ads,696.26,16.1,4520.46
2025-02-22,Eletronicos,Email_Marketing,159.33,1.31,3581.39
2025-02-22,Casa_Decoracao,Meta_Ads,767.52,11.31,4792.98
2025-02-22,Moda,Organico,0.0,10.29,2703.74
2025-02-22,Eletronicos,Meta_Ads,886.84,4.38,5669.7
2025-02-22,Eletronicos,Meta_Ads,1028.56,12.85,6694.08
2025-02-23,Casa_Decoracao,Email_Marketing,150.71,0.01,2252.23
2025-02-23,Moda,Meta_Ads,633.69,11.16,3618.95
2025-02-23,Moda,TikTok_Ads,443.94,17.9,4588.49
2025-02-23,Beleza_Saude,Google_Ads,819.12,11.66,4407.63
2025-02-23,Eletronicos,Meta_Ads,688.4,12.51,5902.22
2025-02-24,Eletronicos,Google_Ads,900.36,15.16,5664.33
2025-02-24,Moda,TikTok_Ads,606.86,9.03,4532.3
2025-02-24,Moda,Meta_Ads,571.62,11.4,3687.34
2025-02-24,Casa_Decoracao,Google_Ads,648.04,14.72,4774.89
2025-02-25,Esportes,TikTok_Ads,448.23,7.1,3378.67
2025-02-25,Casa_Decoracao,Organico,0.0,9.93,2316.97
2025-02-25,Beleza_Saude,Email_Marketing,155.44,17.29,2590.07
2025-02-25,Casa_Decoracao,TikTok_Ads,544.12,8.44,3076.49
2025-02-26,Eletronicos,Organico,0.0,25.84,3542.8
2025-02-26,Moda,Organico,0.0,19.47,2798.02
2025-02-26,Moda,Email_Marketing,121.26,7.33,3052.7
2025-02-26,Esportes,Email_Marketing,140.74,2.37,2998.2
2025-02-27,Beleza_Saude,Email_Marketing,133.73,19.7,2284.26
2025-02-27,Esportes,TikTok_Ads,584.86,12.65,3704.03
2025-02-27,Eletronicos,Google_Ads,968.15,8.0,6389.99
2025-02-27,Esportes,Google_Ads,851.47,13.11,4237.46
2025-02-27,Casa_Decoracao,TikTok_Ads,757.45,18.31,5473.04
2025-02-28,Beleza_Saude,TikTok_Ads,336.84,9.31,3405.1
2025-02-28,Eletronicos,Meta_Ads,813.98,13.3,5645.0
2025-02-28,Casa_Decoracao,Organico,0.0,18.18,2122.6
2025-02-28,Esportes,Email_Marketing,95.44,14.25,2710.95
2025-02-28,Moda,Organico,0.0,19.83,3172.49
2025-02-28,Moda,Meta_Ads,600.37,12.99,4071.65
2025-03-01,Beleza_Saude,Organico,0.0,8.06,2543.4
2025-03-01,Eletronicos,Email_Marketing,119.76,20.74,3301.67
2025-03-01,Eletronicos,Organico,0.0,15.11,4812.4
2025-03-01,Beleza_Saude,TikTok_Ads,415.38,7.71,3800.94
2025-03-02,Casa_Decoracao,Meta_Ads,660.64,16.14,5318.41
2025-03-02,Beleza_Saude,Meta_Ads,508.35,11.01,4219.65
2025-03-02,Esportes,Meta_Ads,800.95,13.12,4984.0
2025-03-02,Esportes,Meta_Ads,807.0,13.9,6772.52
2025-03-02,Esportes,Meta_Ads,664.18,6.81,5602.31
2025-03-03,Esportes,Organico,0.0,15.49,2783.95
2025-03-03,Eletronicos,Google_Ads,1012.18,16.94,6248.99
2025-03-03,Eletronicos,TikTok_Ads,173.35,9.43,4578.73
2025-03-03,Moda,Email_Marketing,127.0,9.7,3159.71
2025-03-04,Eletronicos,Email_Marketing,171.65,10.53,4316.75
2025-03-04,Beleza_Saude,Organico,0.0,3.1,2666.13
2025-03-04,Moda,Email_Marketing,114.01,1.41,3120.54
2025-03-04,Eletronicos,TikTok_Ads,452.82,11.11,5957.32
2025-03-04,Beleza_Saude,Google_Ads,928.97,20.43,5385.57
2025-03-05,Casa_Decoracao,Organico,0.0,13.79,2479.46
2025-03-05,Beleza_Saude,TikTok_Ads,474.41,11.86,3785.6
2025-03-05,Beleza_Saude,Email_Marketing,179.14,6.65,2503.28
2025-03-05,Esportes,Organico,0.0,10.16,1990.14
2025-03-05,Beleza_Saude,Meta_Ads,736.44,9.14,4308.83
2025-03-05,Esportes,Meta_Ads,621.66,7.53,4602.16
2025-03-06,Eletronicos,TikTok_Ads,528.27,13.13,5474.24
2025-03-06,Esportes,Organico,0.0,7.28,2835.38
2025-03-06,Esportes,Email_Marketing,159.66,6.76,2978.06
2025-03-06,Beleza_Saude,Organico,0.0,0.78,2534.1
2025-03-06,Beleza_Saude,Meta_Ads,489.19,22.45,4841.71
2025-03-06,Eletronicos,Organico,0.0,10.43,4536.09
2025-03-07,Casa_Decoracao,Email_Marketing,78.5,19.05,3188.23
2025-03-07,Eletronicos,Organico,0.0,8.87,4892.12
2025-03-07,Beleza_Saude,Organico,0.0,14.45,2031.75
2025-03-07,Moda,Google_Ads,1122.84,12.15,7432.37
2025-03-07,Eletronicos,Email_Marketing,152.74,8.17,4710.23
2025-03-07,Esportes,Organico,0.0,9.79,2465.83
2025-03-08,Eletronicos,Organico,0.0,10.39,3490.61
2025-03-08,Moda,TikTok_Ads,417.17,14.05,4351.49
2025-03-08,Moda,Organico,0.0,15.02,3393.44
2025-03-08,Beleza_Saude,TikTok_Ads,648.96,8.94,5243.29
2025-03-09,Casa_Decoracao,Meta_Ads,669.6,17.22,5692.07
2025-03-09,Beleza_Saude,Google_Ads,712.95,4.96,4927.15
2025-03-09,Moda,Google_Ads,501.58,18.48,4829.13
2025-03-09,Casa_Decoracao,Email_Marketing,194.82,9.6,3390.81
2025-03-09,Casa_Decoracao,Organico,0.0,11.77,2402.8
2025-03-10,Moda,Email_Marketing,164.72,8.82,3125.42
2025-03-10,Casa_Decoracao,Google_Ads,757.79,10.73,5393.78
2025-03-10,Moda,Email_Marketing,147.96,18.39,2474.51
2025-03-10,Beleza_Saude,Meta_Ads,689.81,12.36,4751.37
2025-03-10,Eletronicos,TikTok_Ads,411.77,11.25,4183.81
2025-03-10,Casa_Decoracao,Meta_Ads,683.59,13.94,4644.95
2025-03-11,Moda,Meta_Ads,965.36,17.15,8697.83
2025-03-11,Eletronicos,TikTok_Ads,619.22,22.86,5797.89
2025-03-11,Eletronicos,Organico,0.0,6.06,4143.76
2025-03-11,Moda,Email_Marketing,156.59,11.24,3887.97
2025-03-12,Moda,Meta_Ads,850.25,8.01,6857.47
2025-03-12,Beleza_Saude,TikTok_Ads,338.81,10.49,3664.87
2025-03-12,Moda,Email_Marketing,128.48,15.92,3156.03
2025-03-12,Eletronicos,Meta_Ads,878.9,11.37,8026.11
2025-03-13,Casa_Decoracao,TikTok_Ads,593.25,9.85,6169.17
2025-03-13,Esportes,Email_Marketing,94.79,15.67,2581.04
2025-03-13,Eletronicos,TikTok_Ads,458.03,10.41,5002.15
2025-03-13,Casa_Decoracao,Organico,0.0,18.95,2861.37
2025-03-13,Moda,TikTok_Ads,512.92,7.07,5049.12
2025-03-14,Casa_Decoracao,Google_Ads,952.66,11.31,5511.71
2025-03-14,Esportes,Google_Ads,584.46,19.52,4873.11
2025-03-14,Eletronicos,Google_Ads,857.65,17.83,8131.72
2025-03-14,Moda,Google_Ads,774.52,15.72,5368.29
2025-03-15,Esportes,Google_Ads,421.08,5.39,4641.26
2025-03-15,Beleza_Saude,Meta_Ads,659.72,17.88,5015.45
2025-03-15,Eletronicos,TikTok_Ads,806.99,14.19,8493.2
2025-03-15,Moda,Organico,0.0,13.05,3191.79
2025-03-16,Beleza_Saude,Google_Ads,1003.08,6.14,6713.74
2025-03-16,Eletronicos,Organico,0.0,13.81,3750.19
2025-03-16,Esportes,Email_Marketing,156.83,16.46,2509.3
2025-03-16,Eletronicos,Email_Marketing,124.5,12.92,6135.17
2025-03-16,Moda,Organico,0.0,22.2,3979.58
2025-03-16,Eletronicos,Organico,0.0,10.51,3572.62
2025-03-17,Eletronicos,Email_Marketing,159.92,12.32,4477.72
2025-03-17,Moda,Google_Ads,741.45,14.51,5731.16
2025-03-17,Eletronicos,Google_Ads,862.99,13.07,8532.05
2025-03-17,Casa_Decoracao,Google_Ads,935.4,12.96,7508.07
2025-03-17,Eletronicos,Google_Ads,884.05,18.52,8297.27
2025-03-18,Beleza_Saude,TikTok_Ads,269.76,11.43,3066.29
2025-03-18,Eletronicos,Email_Marketing,115.32,13.34,4612.06
2025-03-18,Beleza_Saude,Email_Marketing,164.57,6.86,2117.01
2025-03-18,Eletronicos,Organico,0.0,19.42,3542.42
2025-03-18,Esportes,Email_Marketing,209.6,13.42,3220.43
2025-03-18,Moda,Google_Ads,720.49,5.08,6178.01
2025-03-19,Eletronicos,Meta_Ads,523.96,14.42,5792.46
2025-03-19,Casa_Decoracao,Organico,0.0,10.86,2467.89
2025-03-19,Eletronicos,Organico,0.0,12.62,4406.05
2025-03-19,Casa_Decoracao,Meta_Ads,845.58,4.55,5302.8
2025-03-19,Moda,Meta_Ads,722.59,14.94,5703.24
2025-03-20,Esportes,Organico,0.0,11.67,2501.03
2025-03-20,Moda,TikTok_Ads,366.77,14.97,3942.28
2025-03-20,Moda,Organico,0.0,13.19,2958.71
2025-03-20,Esportes,Meta_Ads,653.9,8.25,4549.19
2025-03-21,Moda,Google_Ads,911.42,6.54,5721.67
2025-03-21,Casa_Decoracao,Google_Ads,924.88,14.14,4286.29
2025-03-21,Esportes,TikTok_Ads,574.3,9.25,4142.4
2025-03-21,Eletronicos,Meta_Ads,715.79,19.61,6781.24
2025-03-21,Esportes,Google_Ads,1035.81,4.8,6162.92
2025-03-21,Casa_Decoracao,TikTok_Ads,432.37,13.41,4040.23
2025-03-22,Eletronicos,Organico,0.0,13.23,4297.19
2025-03-22,Esportes,Organico,0.0,10.18,2466.53
2025-03-22,Casa_Decoracao,TikTok_Ads,544.16,3.76,4185.26
2025-03-22,Esportes,Organico,0.0,12.42,2443.94
2025-03-23,Moda,Google_Ads,708.46,17.36,4767.05
2025-03-23,Casa_Decoracao,Meta_Ads,702.53,4.26,5135.54
2025-03-23,Casa_Decoracao,Email_Marketing,157.24,20.38,2533.86
2025-03-23,Eletronicos,Google_Ads,679.82,16.11,7060.07
2025-03-24,Beleza_Saude,Meta_Ads,947.93,14.12,6042.78
2025-03-24,Moda,Google_Ads,899.03,14.43,4812.33
2025-03-24,Eletronicos,Google_Ads,1177.77,2.35,9358.57
2025-03-24,Casa_Decoracao,Meta_Ads,659.16,6.55,5282.06
2025-03-24,Casa_Decoracao,Organico,0.0,8.59,2000.7
2025-03-25,Esportes,Organico,0.0,12.57,2420.37
2025-03-25,Moda,Google_Ads,582.13,17.54,5467.94
2025-03-25,Beleza_Saude,Google_Ads,878.98,7.97,5050.26
2025-03-25,Moda,Meta_Ads,621.38,4.33,3735.06
2025-03-25,Beleza_Saude,Email_Marketing,127.47,14.61,2498.07
2025-03-26,Casa_Decoracao,Email_Marketing,168.82,21.69,2688.16
2025-03-26,Moda,Google_Ads,409.18,11.65,3969.99
2025-03-26,Eletronicos,TikTok_Ads,439.96,18.33,5765.55
2025-03-26,Casa_Decoracao,Organico,0.0,9.82,2526.56
2025-03-26,Beleza_Saude,Organico,0.0,25.92,2528.42
2025-03-26,Beleza_Saude,Meta_Ads,838.94,12.93,3776.32
2025-03-27,Moda,Email_Marketing,113.57,17.6,3973.72
2025-03-27,Moda,Google_Ads,552.6,13.69,5134.17
2025-03-27,Beleza_Saude,Organico,0.0,4.37,2069.97
2025-03-27,Moda,Email_Marketing,144.14,3.51,2631.39
